Model,MSE,RMSE,MAE,R2,SKU,Percent Change,Difference
Linear Smoothing,12.563086439862031,3.5444444472811294,1.775925924874936,-0.2536967757034876,0038220-S,,
Linear Regression,4.556023650562955,2.1344843992315696,1.3976865428478331,-0.1390059126407388,0038222-S,,
Linear Smoothing,6.007378536019954,2.4509954173804473,2.010416751730271,-0.005886638589387649,0038242-S,,
Linear Smoothing,15.028221500117443,3.876625014122135,2.365077188613402,-0.014301451109854701,0038247-S,,
Linear Regression,0.19052687222105727,0.43649383984319556,0.38677327423905955,-0.05888973215164506,0038250-S,,
Weighted Moving Average,5.646825396825398,2.3763049881750025,1.5476190476190474,-0.002516103059581498,0038251-S,,
Linear Regression,2.1693191357898303,1.472860867763765,1.1138832811231,0.0037637664443441743,0038301-S,,
Linear Regression,9.198423297533969,3.0328902547790895,1.98695652173913,0.004828734151096081,0038500-S,,
Weighted Moving Average,0.5339761248852158,0.730736700108333,0.6704545454545454,-0.22051685688049338,0038602-F,,
Linear Smoothing,1.4099722989748313,1.1874225444107214,0.9002770087956087,-0.001968503799043564,0038621-F,,
Linear Smoothing,1.1289677299731693,1.0625289313581863,0.8186432286767023,-0.11799566507828918,0038621-S,,
Moving Average,0.0,0.0,0.0,1.0,0038650-S,,
Linear Smoothing,10.333333324845627,3.214550252344117,1.761904785953266,-0.001978890997564209,0038676-S,,
Linear Smoothing,1.023188683904839,1.011527895762069,0.9161565880774069,-0.06254209482425588,0038695-S,,
Linear Smoothing,22.847149913628627,4.779869236038642,3.9899984779387494,-0.027697077899280442,0038808-S,,
Linear Smoothing,0.922086200874838,0.9602531962325551,0.8444444635558218,-0.9654995334437335,0038814-S,,
Weighted Moving Average,18.498366013071895,4.300972682204794,3.284313725490196,-5.195992850426379e-06,0038934-S,,
Weighted Moving Average,1.916666666666667,1.3844373104863459,1.1222222222222225,-0.029236276849641918,0038964-S,,
Second Degree Approximation,14.490173449369022,3.806596044942124,2.4205344497047787,0.018989516086920122,0038965-S,,
Weighted Moving Average,8.187557392102846,2.86139081428994,1.8787878787878793,-7.009722485129544e-06,0039105-S,,
Second Degree Approximation,12.55388558843678,3.543146283804379,2.919005801993464,0.06701553894203349,0039108-S,,
Second Degree Approximation,0.5663002286136848,0.752529221102865,0.6172068511198947,-1.5483510287615814,0039229-S,,
Exponential Smoothing w/ Trend & Seasonality,12.343824106020156,3.5133778769184727,1.981278469284703,0.011703434265800006,0039250-S,,
Linear Smoothing,2.0193764862525123,1.4210476720548513,1.040431253112765,-0.02009740027188811,0039444-S,,
Exponential Smoothing w/ Trend & Seasonality,2.23054878138315,1.4935021866013956,1.1468769643892238,0.05019272101149741,0039445-S,,
Linear Smoothing,3.6622442625011105,1.9136991044835419,1.520609298399527,-0.02400616271875733,0039446-S,,
Linear Smoothing,3.389090088657737,1.8409481493669877,1.4929077547834293,-5.937042359471789e-05,0039450-S,,
Least Squares Regression,2.106700891480909,1.4514478604072931,1.3258073344280223,-3.213401782961818,0039473-S,,
Exponential Smoothing w/ Trend & Seasonality,1.3711065616590252,1.1709425953730717,0.8608005466677906,0.33638442415703196,0039484-S,,
Linear Smoothing,4.260507049847995,2.0640995736272014,1.113960843358418,-0.008459919927074289,0039549-S,,
Linear Smoothing,3.503906248718277,1.8718723911416282,1.5,-0.0011160710623647763,0039557-S,,
Linear Smoothing,2.5302457465903827,1.5906746199617263,1.3043478261355865,-0.012098298636153082,0039567-S,,
Linear Smoothing,10.639081092135186,3.261760428378391,2.5065359465416077,-0.24532596598692202,0039568-S,,
Moving Average,8.8125,2.968585521759479,2.5,-0.0071428571428571175,0039574-S,,
Moving Average,3.0277777777777786,1.7400510848184252,1.3611111111111107,-0.060827250608272765,0039577-S,,
Exponential Smoothing w/ Trend & Seasonality,4.0333666761456906,2.008324345355025,1.4333329375266959,0.25857230217910077,0039578-S,,
Linear Smoothing,2.00577184452701,1.4162527474031639,0.8643616985994861,-0.010782661808886873,0039589-S,,
Linear Smoothing,1.0436634349303058,1.0215984705011583,0.7618421051956041,-0.0035225335868325214,0040010-X,,
Linear Regression,0.04141023746758281,0.20349505514282848,0.05850470247784404,-0.07839160071830209,0040012-X,,
Exponential Smoothing w/ Trend & Seasonality,3.8776658978841176,1.9691789908193003,1.1821639713273526,0.02902997348654912,0040013-X,,
Moving Average,0.184640522875817,0.42969817648649267,0.2745098039215687,-0.0020865936358893666,0040014-X,,
Second Degree Approximation,1.2604374568610917,1.122692057895259,0.6345692149297855,-0.06078801235828535,0040025-X,,
Moving Average,0.0,0.0,0.0,1.0,0040026-X,,
Linear Smoothing,2.810544032775266,1.676467724942913,1.2222222222222223,-0.07383993705092728,0040028-X,,
Second Degree Approximation,0.22999561080455563,0.4795785762568587,0.43300565374330835,0.015429748268169341,0040299-X,,
Moving Average,0.20634920634920634,0.45425676257949793,0.42857142857142855,-0.01111111111111085,0040320-S,,
Weighted Moving Average,0.12252394070575887,0.3500341993373774,0.25108225108225096,-0.0006121824303637613,0040336-S,,
Exponential Smoothing w/ Trend & Seasonality,0.16794053445201773,0.409805483677339,0.32809917911218206,0.10431714958923877,0040437-S,,
Moving Average,0.0,0.0,0.0,1.0,0040608-S,,
Least Squares Regression,1.741659248775797,1.3197193825869942,1.1300884649941252,-0.0010710051614553073,0040624-S,,
Linear Smoothing,0.957479223987541,0.978508673435009,0.8736842103282457,-0.5696380721107228,0040634-S,,
Second Degree Approximation,3.1925586585389376,1.7867732532526162,0.8857080847151539,0.0015453765319975998,0040643-S,,
Linear Regression,0.30673217697105176,0.5538340698901177,0.4208083146121039,0.0002484007151392076,0040644-S,,
Moving Average,1.4196428571428572,1.191487665543734,0.8690476190476191,-9.9840255590955e-05,0040652-S,,
Least Squares Regression,15.192727252067565,3.8977849160860023,2.0252314304801358,-0.008292583569193601,0040735-S,,
Linear Smoothing,19.33333333369213,4.39696865279844,3.0000000003587934,-0.005780346839475481,0040746-S,,
Moving Average,2.214673913043478,1.488178051525918,1.0978260869565217,-0.006496993127147688,0040857-S,,
Second Degree Approximation,10.856539613212819,3.2949263441255887,1.2490977774336343,-0.01281855303223467,0040860-S,,
Second Degree Approximation,0.7130220884707098,0.8444063526944298,0.6180648096197147,0.013889000825294873,0040861-S,,
Second Degree Approximation,0.5943800191483396,0.7709604523893165,0.5598934361899044,9.72607572093942e-05,0040862-S,,
Linear Smoothing,1.8776453886178113,1.370272012637568,0.6189107052101442,-0.1528503930114804,0040870-S,,
Second Degree Approximation,0.9038770486655218,0.9507244862027704,0.7516839119774701,0.013342132521051542,0040875-S,,
Linear Regression,3.114879381119259,1.7649020882528468,0.6192895923072467,0.0021626919371542375,0040884-S,,
Least Squares Regression,0.32018901849917186,0.5658524706132968,0.5097685252484011,-0.28159867667694893,0040887-S,,
Linear Smoothing,1.3698736198650405,1.1704160029088122,0.8854700876272853,-0.010562506457816978,0040894-S,,
Linear Smoothing,1.0699316387317868,1.0343749990848516,0.7045910554051891,-0.004841322891390165,0040895-S,,
Linear Smoothing,0.5139984656386748,0.7169368630769901,0.6744586615288733,-0.24428942982033797,0040896-S,,
Linear Smoothing,0.9127212985664691,0.9553644846687933,0.5474573412455637,-0.001214309084532239,0040897-S,,
Linear Smoothing,0.8008011569910988,0.8948749393021903,0.4984177150237703,-0.02094171409223744,0040899-S,,
Linear Smoothing,1.2698016518088253,1.1268547607428498,0.7004813436940832,-0.025475665947813697,0040902-S,,
Linear Smoothing,0.3599929595809881,0.5999941329554715,0.35286389952258534,-0.004449020738233722,0040907-S,,
Weighted Moving Average,2.7734979666797845,1.6653822284027726,0.5135281385281385,-0.024824982150088992,0040909-S,,
Linear Smoothing,1.28091403948458,1.1317747300079553,0.6929137665979072,-0.0002356642987155766,0040911-S,,
Second Degree Approximation,1.978251801777954,1.4065033955799588,0.7482500336809454,0.02293661009747383,0040912-S,,
Exponential Smoothing w/ Trend & Seasonality,0.7259590491559191,0.8520323052302179,0.6168210892333548,0.02190132771067299,0040913-S,,
Least Squares Regression,0.20962692280517992,0.4578503279513731,0.36726107458606005,-0.09991893699915022,0040914-S,,
Second Degree Approximation,1.9277276955160678,1.3884263378069677,0.6915273917881738,0.0006504202903648837,0040915-S,,
Linear Smoothing,1.049474496738919,1.024438625169375,0.6007780867359185,-0.02211276304642129,0040916-S,,
Second Degree Approximation,0.36401806866627395,0.6033390992354747,0.5037763656307895,-0.0985545286535765,0040917-S,,
Linear Smoothing,1.6672825209089126,1.291232946028296,0.6476982105359845,-0.07489727376589239,0040918-S,,
Linear Smoothing,1.8385768953797514,1.3559413318354712,0.6613563557265072,-0.0043878839209881,0040921-S,,
Least Squares Regression,1.9670205136504726,1.4025050850711638,0.7873760630641361,-0.04552141200133586,0040932-S,,
Second Degree Approximation,1.2861565807087723,1.1340884360175676,0.7804595357625197,0.0019356324608631459,0040941-S,,
Linear Smoothing,1.5178531283425596,1.2320118215108813,0.7567214570360599,-6.69734498739416e-05,0040951-S,,
Least Squares Regression,0.404622290895936,0.6360992775470948,0.3929634202625321,-0.010817365395139111,0040959-S,,
Weighted Moving Average,1.5366653548471731,1.2396230696656032,0.8239538239538237,-0.0009888057423979024,0040973-S,,
Moving Average,0.15151515151515152,0.3892494720807615,0.09090909090909091,-0.05769230769230793,0040977-S,,
Linear Smoothing,0.8585175576159997,0.9265622254419827,0.6266666653543068,-0.009802016691111026,0040982-S,,
Moving Average,0.9482323232323234,0.9737722132163782,0.640151515151515,-0.018885959638006433,0040990-S,,
Moving Average,1.1604532163742693,1.0772433412995734,0.7280701754385966,-0.016188262246479734,0041003-S,,
Linear Regression,0.5324514615253965,0.7296927171936118,0.4237757394667963,-0.0008956184782684673,0041004-S,,
Moving Average,0.6625,0.8139410298049853,0.4409090909090909,-3.118762475118331e-05,0041011-S,,
Weighted Moving Average,3.3240740740740753,1.8232043423802158,1.1296296296296293,-0.0002321801718134786,0041022-S,,
Weighted Moving Average,0.20028568513416994,0.4475328872096105,0.2659932659932659,-5.660590965672618e-05,0041042-S,,
Second Degree Approximation,0.7959444897232766,0.8921572113272843,0.5655893633904191,0.006049615049996571,0041045-S,,
Weighted Moving Average,2.332137442074017,1.5271337341811348,1.0845665961945035,-0.0009568547806071415,0041046-S,,
Linear Smoothing,0.4647783904899989,0.6817465735080734,0.4221253098752474,-0.021566900537094646,0041047-S,,
Moving Average,3.121794871794872,1.7668601732437323,1.0128205128205128,-0.02377102199223824,0041048-S,,
Weighted Moving Average,1.5583831664762926,1.2483521804668314,0.8784183296378418,-0.010664391530342598,0041049-S,,
Weighted Moving Average,0.33375715193897015,0.577717190274766,0.35664335664335656,-0.00723140495867769,0041050-S,,
Moving Average,0.26939655172413796,0.5190342490858748,0.35344827586206895,-0.0489004629629628,0041051-S,,
Linear Regression,0.22379683115767407,0.4730716976925105,0.3796118190048212,-0.022666532252156424,0041052-S,,
Linear Smoothing,0.5501878685819068,0.7417464988673063,0.6086956431314283,-0.00016969924339771403,0041054-S,,
Linear Regression,0.7990123762780938,0.893874922054587,0.5902258866091347,-0.00010409867719740618,0041059-S,,
Linear Regression,1.039375652041217,1.0194977449907463,0.866104738732476,0.0006003345757528145,0041064-S,,
Linear Smoothing,0.05698734372473799,0.23872022060298534,0.10738564149252403,-0.0009551180038658291,0041067-S,,
Least Squares Regression,0.7093240541146603,0.8422137817173619,0.6293000477783092,0.05204024322495515,0041072-S,,
Linear Smoothing,3.975503391301626,1.9938664426941004,1.0656418008134712,-0.025998621100939756,0041073-S,,
Second Degree Approximation,1.7305344046409379,1.3154977782729007,0.9798742612660336,0.05941229811447957,0041079-S,,
Linear Smoothing,1.3909336415753855,1.179378498012994,0.7906565664488241,-0.012897030757232253,0041083-S,,
Linear Regression,2.85155528977288,1.6886548758621107,1.084312642679039,-0.0045251588972645695,0041085-S,,
Linear Smoothing,1.3366700764311363,1.1561444876965579,0.9206324322196294,-0.016092268736494386,0041087-S,,
Linear Smoothing,0.3953273874796372,0.6287506560470829,0.4000083709169563,-0.007460212741175365,0041118-S,,
Linear Smoothing,1.5996428601152297,1.2647698842537443,0.7328571386738043,-0.02380486083654998,0041119-S,,
Linear Smoothing,1.1707242932379125,1.0820001355073448,0.7112331416135861,-0.00023684876554730394,0041120-S,,
Linear Smoothing,1.7765113846915341,1.3328583513230257,0.8751419522773546,-0.001454131187392571,0041127-S,,
Linear Smoothing,1.6166154216195143,1.2714619229923931,0.9082007309287129,-0.003608198116327621,0041131-S,,
Moving Average,1.0017361111111112,1.0008676791220261,0.640625,-0.018647247048438675,0041137-S,,
Second Degree Approximation,1.0799214986861374,1.0391927148927371,0.7807234339103856,0.0016492708262716427,0041138-S,,
Linear Smoothing,1.422893345485753,1.192850931795651,0.6383647808223187,-3.783934356582641e-05,0041144-S,,
Linear Smoothing,0.3713721519233905,0.6094031111861757,0.46491840782159916,-0.01614139056425201,0041145-S,,
Weighted Moving Average,0.3048668503213957,0.552147489645109,0.3966942148760329,0.0,0041146-S,,
Weighted Moving Average,0.7163518299881936,0.846375702621592,0.7532467532467534,-0.002892561983470987,0041148-S,,
Linear Regression,0.20937722042203616,0.4575775567289508,0.32118288929796285,0.013262263029240384,0041151-S,,
Second Degree Approximation,4.172232136342048,2.042604253481826,1.3235522478806827,0.0034505661360296758,0041153-S,,
Linear Smoothing,1.0961939100506497,1.0469927936956633,0.7101913136919548,-0.00048531748461222435,0041154-S,,
Linear Smoothing,1.360781248472902,1.1665252883983708,0.778124996475928,-0.019789226021847073,0041155-S,,
Second Degree Approximation,0.4186374151091392,0.6470219587534408,0.4606969479101241,0.0022746429791914435,0041156-S,,
Linear Smoothing,2.9755392011127397,1.7249751305780439,0.9815077985341832,-0.002023928732927782,0041157-S,,
Least Squares Regression,0.9303656884256524,0.9645546580809469,0.8246421616358324,-0.02237987739082703,0041159-S,,
Moving Average,0.5433080808080808,0.7370943500041774,0.5833333333333334,-0.005203024125042255,0041160-S,,
Least Squares Regression,0.27300900871219047,0.5225026399093027,0.41050632911392376,-0.05003464889304032,0041161-S,,
Second Degree Approximation,1.4128983677366738,1.188654015151875,0.5879974767680981,-0.02475119350561794,0041162-S,,
Linear Smoothing,0.23762301556022491,0.4874659122033303,0.2859198340671879,-0.0037523933147431965,0041164-S,,
Weighted Moving Average,0.6290849673202613,0.7931487674580736,0.4673202614379086,-0.07224770642201839,0041165-S,,
Second Degree Approximation,0.99464582375542,0.9973193188520014,0.5856092373494923,-0.0019647775726050476,0041166-S,,
Weighted Moving Average,3.637612488521579,1.9072526021797898,1.0666666666666667,-0.010447913478216275,0041167-S,,
Linear Smoothing,0.26153517118289565,0.5114050949911387,0.3232211785956315,-0.00011633896476048733,0041172-S,,
Linear Regression,0.3457350423197133,0.5879923828755891,0.39508752950432724,-0.017335296940765632,0041174-S,,
Moving Average,0.8819444444444446,0.9391189724653872,0.6458333333333333,-0.012456402590931948,0041177-S,,
Linear Smoothing,1.0493970250755091,1.0244008127073647,0.4882027139926491,-0.18122132493866405,0041182-S,,
Linear Smoothing,1.2013582550429769,1.0960648954523526,0.7273359642851828,-0.004946696867825118,0041186-S,,
Moving Average,0.4468253968253968,0.6684499957554019,0.3952380952380953,-0.03275681341719072,0041187-S,,
Exponential Smoothing w/ Trend & Seasonality,4.097259603288935,2.0241688672857645,0.7292705551052008,-0.03469377355075154,0041190-S,,
Linear Regression,1.9432274473197755,1.3939969323207908,0.8793428793428796,-0.004639343090883319,0041191-S,,
Weighted Moving Average,0.000918273645546371,0.030303030303030273,0.030303030303030276,0.0,0041193-S,,
Weighted Moving Average,0.24963269054178144,0.4996325555263402,0.22525252525252518,-0.0029884887839430885,0041204-S,,
Linear Smoothing,1.3252595149800406,1.1511991639069412,0.5508021396169636,-0.06196292259990033,0041207-S,,
Exponential Smoothing w/ Trend & Seasonality,14.08183169698625,3.752576674364729,1.564318037994267,-0.02137067905609835,0041209-S,,
Linear Regression,0.16714990929946813,0.4088397110108901,0.22431036609155391,-0.0034421503075210413,0041210-S,,
Linear Smoothing,0.20263038564133867,0.4501448496221396,0.35238095299484445,-0.04209912615545597,0041211-S,,
Linear Smoothing,0.5101908372946962,0.7142764431889772,0.4703629651331783,-3.3959437240049795e-07,0041212-S,,
Exponential Smoothing w/ Trend & Seasonality,1.067237458115965,1.0330718552530433,0.6733307569468834,0.04526432488925325,0041217-S,,
Weighted Moving Average,0.25936703785615434,0.5092809027012051,0.3790012804097311,-0.001124990683670557,0041218-S,,
Linear Smoothing,0.432690533767649,0.6577921660886886,0.592176979336374,-0.10093455904899495,0041220-S,,
Second Degree Approximation,3.2115332839063173,1.7920751334434384,0.9528842222736726,0.008230527036519164,0041221-S,,
