Date,Sku,ShippedQty
2023-07-20 18:32:26,SKUAFO 46045 SS,1
2023-07-20 18:33:19,SKUAFO 46045 SS,1
2023-07-25 06:22:59,SKUAFO 46045 SS,1
2023-07-25 06:23:15,SKUAFO 46045 SS,1
2023-07-25 06:23:27,SKUAFO 46045 SS,1
2023-07-25 06:23:30,SKUAFO 46045 SS,1
2023-07-25 06:27:21,SKUAFO 46045 SS,1
2023-07-25 06:27:27,SKUAFO 46045 SS,1
2023-07-25 06:27:54,SKUAFO 46045 SS,1
2023-07-25 06:28:09,SKUAFO 46045 SS,1
2023-07-25 06:28:48,SKUAFO 46045 SS,1
2023-07-25 06:29:01,SKUAFO 46045 SS,1
2023-07-25 06:29:16,SKUAFO 46045 SS,1
2023-07-25 06:29:27,SKUAFO 46045 SS,1
2023-07-25 06:29:47,SKUAFO 46045 SS,1
2023-07-25 06:30:44,SKUAFO 46045 SS,1
2023-07-25 06:31:01,SKUAFO 46045 SS,1
2023-07-25 06:31:13,SKUAFO 46045 SS,1
2023-07-25 06:31:47,SKUAFO 46045 SS,1
2023-07-25 06:31:50,SKUAFO 46045 SS,1
2023-07-25 06:32:35,SKUAFO 46045 SS,1
2023-07-25 07:06:42,SKUAFO 46045 SS,1
2023-07-25 07:08:11,SKUAFO 46045 SS,1
2023-07-25 07:09:39,SKUAFO 46045 SS,1
2023-07-25 07:09:57,SKUAFO 46045 SS,1
2023-07-25 07:11:17,SKUAFO 46045 SS,1
2023-07-25 07:11:24,SKUAFO 46045 SS,1
2023-07-25 07:21:28,SKUAFO 46045 SS,1
2023-07-25 07:21:42,SKUAFO 46045 SS,1
2023-07-25 07:25:10,SKUAFO 46045 SS,1
2023-07-25 07:25:19,SKUAFO 46045 SS,1
2023-07-25 07:26:09,SKUAFO 46045 SS,1
2023-07-25 07:26:42,SKUAFO 46045 SS,1
2023-07-25 07:34:05,SKUAFO 46045 SS,1
2023-07-25 07:34:24,SKUAFO 46045 SS,1
2023-07-25 07:36:02,SKUAFO 46045 SS,1
2023-07-25 08:01:22,SKUAFO 46045 SS,1
2023-07-25 08:53:25,SKUAFO 46045 SS,1
2023-07-25 09:28:57,SKUAFO 46045 SS,1
2023-07-25 09:30:17,SKUAFO 46045 SS,1
