,Sku,Created,Quantity
2280,0043121-X,12/4/2023 1:09:20 PM,12
2281,0043121-X,12/4/2023 1:10:37 PM,24
2282,0043121-X,12/4/2023 1:12:46 PM,12
2283,0043121-X,12/4/2023 1:13:36 PM,12
2284,0043121-X,12/4/2023 1:20:07 PM,24
2285,0043121-X,12/4/2023 1:20:09 PM,24
2286,0043121-X,12/4/2023 1:23:37 PM,12
2287,0043121-X,12/4/2023 1:27:14 PM,12
2288,0043121-X,12/4/2023 1:32:51 PM,24
2289,0043121-X,12/4/2023 1:34:14 PM,12
2290,0043121-X,12/4/2023 1:37:45 PM,12
2291,0043121-X,12/4/2023 1:37:53 PM,12
2292,0043121-X,12/4/2023 1:38:31 PM,12
2293,0043121-X,12/4/2023 1:53:01 PM,12
2294,0043121-X,12/4/2023 1:54:21 PM,12
2295,0043121-X,12/4/2023 1:58:52 PM,12
2296,0043121-X,12/4/2023 2:02:32 PM,24
2297,0043121-X,12/4/2023 2:03:00 PM,12
2298,0043121-X,12/4/2023 2:07:21 PM,12
2299,0043121-X,12/4/2023 2:07:35 PM,24
2300,0043121-X,12/4/2023 2:37:35 PM,12
2301,0043121-X,12/4/2023 2:37:44 PM,36
2302,0043121-X,12/4/2023 2:37:49 PM,24
2303,0043121-X,12/4/2023 2:38:07 PM,24
2304,0043121-X,12/4/2023 2:38:09 PM,12
2305,0043121-X,12/4/2023 2:39:52 PM,12
2306,0043121-X,12/4/2023 2:40:59 PM,24
2307,0043121-X,12/4/2023 2:44:31 PM,24
2308,0043121-X,12/4/2023 2:44:56 PM,72
2309,0043121-X,12/4/2023 2:45:01 PM,12
2310,0043121-X,12/4/2023 2:52:00 PM,12
2311,0043121-X,12/4/2023 2:55:54 PM,12
2312,0043121-X,12/4/2023 2:58:58 PM,12
2313,0043121-X,12/4/2023 3:03:10 PM,12
2314,0043121-X,12/4/2023 3:03:23 PM,12
2315,0043121-X,12/4/2023 3:06:56 PM,12
2316,0043121-X,12/4/2023 3:10:41 PM,24
2317,0043121-X,12/4/2023 3:36:08 PM,24
2318,0043121-X,12/4/2023 3:44:38 PM,12
2319,0043121-X,12/4/2023 3:44:52 PM,12
2320,0043121-X,12/4/2023 3:51:28 PM,24
2321,0043121-X,12/4/2023 3:53:24 PM,12
2322,0043121-X,12/4/2023 4:13:43 PM,12
2323,0043121-X,12/4/2023 4:22:20 PM,12
2324,0043121-X,12/4/2023 4:25:34 PM,12
2325,0043121-X,12/4/2023 4:26:14 PM,24
2326,0043121-X,12/4/2023 4:29:31 PM,12
2327,0043121-X,12/4/2023 4:37:05 PM,12
2328,0043121-X,12/4/2023 4:37:42 PM,12
2329,0043121-X,12/4/2023 4:40:47 PM,12
2330,0043121-X,12/4/2023 4:43:04 PM,12
2331,0043121-X,12/4/2023 4:44:38 PM,24
2332,0043121-X,12/4/2023 4:47:05 PM,12
2333,0043121-X,12/4/2023 4:55:29 PM,12
2334,0043121-X,12/4/2023 4:56:00 PM,12
2335,0043121-X,12/4/2023 4:57:02 PM,24
2336,0043121-X,12/4/2023 5:06:14 PM,12
2337,0043121-X,12/4/2023 5:11:15 PM,12
2338,0043121-X,12/4/2023 5:43:33 PM,12
2339,0043121-X,12/4/2023 5:44:48 PM,12
2340,0043121-X,12/4/2023 5:48:59 PM,12
2341,0043121-X,12/4/2023 5:49:41 PM,24
2342,0043121-X,12/4/2023 6:06:15 PM,12
2343,0043121-X,12/4/2023 6:17:01 PM,12
2344,0043121-X,12/4/2023 6:17:05 PM,12
2345,0043121-X,12/4/2023 6:18:45 PM,12
2346,0043121-X,12/4/2023 6:19:46 PM,36
2347,0043121-X,12/4/2023 6:20:22 PM,12
2348,0043121-X,12/4/2023 6:26:58 PM,12
2349,0043121-X,12/4/2023 6:27:42 PM,12
2350,0043121-X,12/4/2023 6:42:28 PM,36
2351,0043121-X,12/4/2023 6:45:22 PM,12
2352,0043121-X,12/4/2023 6:48:30 PM,24
2353,0043121-X,12/4/2023 6:51:03 PM,12
2354,0043121-X,12/4/2023 6:53:06 PM,12
2355,0043121-X,12/4/2023 7:23:44 PM,12
2356,0043121-X,12/4/2023 7:27:14 PM,12
2357,0043121-X,12/4/2023 7:38:03 PM,12
2358,0043121-X,12/4/2023 7:42:10 PM,12
2359,0043121-X,12/4/2023 7:42:56 PM,24
2360,0043121-X,12/4/2023 7:44:34 PM,24
2361,0043121-X,12/4/2023 7:46:04 PM,24
2362,0043121-X,12/4/2023 7:46:51 PM,24
2363,0043121-X,12/4/2023 7:47:05 PM,12
2364,0043121-X,12/4/2023 7:49:42 PM,12
2365,0043121-X,12/4/2023 7:56:42 PM,36
2366,0043121-X,12/4/2023 7:56:45 PM,24
2367,0043121-X,12/4/2023 7:58:04 PM,12
2368,0043121-X,12/4/2023 7:59:03 PM,24
2369,0043121-X,12/4/2023 8:00:02 PM,24
2370,0043121-X,12/4/2023 8:02:19 PM,24
2371,0043121-X,12/4/2023 8:03:25 PM,36
2372,0043121-X,12/4/2023 8:08:49 PM,12
2373,0043121-X,12/5/2023 11:08:00 AM,24
2374,0043121-X,12/5/2023 11:21:43 AM,12
2375,0043121-X,12/5/2023 11:22:55 AM,12
2376,0043121-X,12/5/2023 11:25:31 AM,12
2377,0043121-X,12/5/2023 11:31:08 AM,36
2378,0043121-X,12/5/2023 11:31:13 AM,24
2379,0043121-X,12/5/2023 11:31:13 AM,12
2380,0043121-X,12/5/2023 11:32:24 AM,12
2381,0043121-X,12/5/2023 11:33:13 AM,12
2382,0043121-X,12/5/2023 11:34:54 AM,24
2383,0043121-X,12/5/2023 11:38:35 AM,24
2384,0043121-X,12/5/2023 11:44:35 AM,12
2385,0043121-X,12/5/2023 11:54:47 AM,12
2386,0043121-X,12/5/2023 11:56:14 AM,12
2387,0043121-X,12/5/2023 11:56:47 AM,12
2388,0043121-X,12/5/2023 12:01:02 PM,12
2389,0043121-X,12/5/2023 12:02:24 PM,12
2390,0043121-X,12/5/2023 12:05:23 PM,12
2391,0043121-X,12/5/2023 12:08:55 PM,12
2392,0043121-X,12/5/2023 12:23:23 PM,84
2393,0043121-X,12/5/2023 12:23:29 PM,12
2394,0043121-X,12/5/2023 12:29:13 PM,12
2395,0043121-X,12/5/2023 12:37:06 PM,12
2396,0043121-X,12/5/2023 12:42:03 PM,12
2397,0043121-X,12/5/2023 12:42:04 PM,12
2398,0043121-X,12/5/2023 12:58:45 PM,12
2399,0043121-X,12/5/2023 1:07:10 PM,12
2400,0043121-X,12/5/2023 1:08:51 PM,12
2401,0043121-X,12/5/2023 1:14:41 PM,12
2402,0043121-X,12/5/2023 1:16:50 PM,12
2403,0043121-X,12/5/2023 1:16:57 PM,12
2404,0043121-X,12/5/2023 1:17:10 PM,12
2405,0043121-X,12/5/2023 1:17:43 PM,12
2406,0043121-X,12/5/2023 1:20:47 PM,12
2407,0043121-X,12/5/2023 1:21:40 PM,12
2408,0043121-X,12/5/2023 1:24:23 PM,12
2409,0043121-X,12/5/2023 1:24:26 PM,24
2410,0043121-X,12/5/2023 1:43:25 PM,12
2411,0043121-X,12/5/2023 1:46:38 PM,12
2412,0043121-X,12/5/2023 1:51:47 PM,12
2413,0043121-X,12/5/2023 1:58:12 PM,36
2414,0043121-X,12/5/2023 2:01:16 PM,12
2415,0043121-X,12/5/2023 2:28:22 PM,12
2416,0043121-X,12/5/2023 2:30:11 PM,12
2417,0043121-X,12/5/2023 2:31:41 PM,12
2418,0043121-X,12/5/2023 2:34:10 PM,12
2419,0043121-X,12/5/2023 2:35:11 PM,12
2420,0043121-X,12/5/2023 2:38:47 PM,12
2421,0043121-X,12/5/2023 2:41:58 PM,12
2422,0043121-X,12/5/2023 2:43:19 PM,12
2423,0043121-X,12/5/2023 2:48:07 PM,12
2424,0043121-X,12/5/2023 2:50:06 PM,12
2425,0043121-X,12/5/2023 2:55:44 PM,12
2426,0043121-X,12/5/2023 2:56:06 PM,12
2427,0043121-X,12/5/2023 2:58:33 PM,12
2428,0043121-X,12/5/2023 3:02:58 PM,12
2429,0043121-X,12/5/2023 3:03:00 PM,12
2430,0043121-X,12/5/2023 3:07:35 PM,12
2431,0043121-X,12/5/2023 3:09:38 PM,12
2432,0043121-X,12/5/2023 3:10:05 PM,12
2433,0043121-X,12/5/2023 3:14:13 PM,12
2434,0043121-X,12/5/2023 3:17:42 PM,12
2435,0043121-X,12/5/2023 3:17:51 PM,12
2436,0043121-X,12/5/2023 3:21:05 PM,12
2437,0043121-X,12/5/2023 3:25:27 PM,12
2438,0043121-X,12/5/2023 3:25:40 PM,12
2439,0043121-X,12/5/2023 3:30:21 PM,12
2440,0043121-X,12/5/2023 3:31:07 PM,12
2441,0043121-X,12/5/2023 3:34:39 PM,12
2442,0043121-X,12/5/2023 3:42:28 PM,12
2443,0043121-X,12/5/2023 3:46:48 PM,12
2444,0043121-X,12/5/2023 3:47:35 PM,12
2445,0043121-X,12/5/2023 3:50:08 PM,12
2446,0043121-X,12/5/2023 3:53:52 PM,12
2447,0043121-X,12/5/2023 3:53:53 PM,12
2448,0043121-X,12/5/2023 3:54:09 PM,12
2449,0043121-X,12/5/2023 3:57:22 PM,12
2450,0043121-X,12/5/2023 3:59:33 PM,12
2451,0043121-X,12/5/2023 4:05:20 PM,12
2452,0043121-X,12/5/2023 4:05:58 PM,12
2453,0043121-X,12/5/2023 4:08:15 PM,12
2454,0043121-X,12/5/2023 4:09:39 PM,12
2455,0043121-X,12/5/2023 4:10:57 PM,12
2456,0043121-X,12/5/2023 4:16:13 PM,12
2457,0043121-X,12/5/2023 4:16:15 PM,12
2458,0043121-X,12/5/2023 4:18:43 PM,12
2459,0043121-X,12/5/2023 4:21:29 PM,12
2460,0043121-X,12/5/2023 4:21:55 PM,12
2461,0043121-X,12/5/2023 4:30:34 PM,12
2462,0043121-X,12/5/2023 4:39:27 PM,12
2463,0043121-X,12/5/2023 4:39:41 PM,12
2464,0043121-X,12/5/2023 4:42:16 PM,12
2465,0043121-X,12/5/2023 4:43:38 PM,12
2466,0043121-X,12/5/2023 4:43:56 PM,12
2467,0043121-X,12/5/2023 4:45:02 PM,12
2468,0043121-X,12/5/2023 4:45:16 PM,48
2469,0043121-X,12/5/2023 4:50:12 PM,12
2470,0043121-X,12/5/2023 4:50:17 PM,12
2471,0043121-X,12/5/2023 4:50:43 PM,12
2472,0043121-X,12/5/2023 4:50:49 PM,12
2473,0043121-X,12/5/2023 4:56:01 PM,12
2474,0043121-X,12/5/2023 4:56:13 PM,12
2475,0043121-X,12/5/2023 5:07:38 PM,12
2476,0043121-X,12/5/2023 5:44:30 PM,12
2477,0043121-X,12/5/2023 5:46:56 PM,12
2478,0043121-X,12/5/2023 5:47:03 PM,12
2479,0043121-X,12/5/2023 5:48:02 PM,12
2480,0043121-X,12/5/2023 5:49:34 PM,12
2481,0043121-X,12/5/2023 5:52:22 PM,12
2482,0043121-X,12/5/2023 5:54:13 PM,12
2483,0043121-X,12/5/2023 5:57:39 PM,12
2484,0043121-X,12/5/2023 5:59:55 PM,12
2485,0043121-X,12/5/2023 6:03:08 PM,12
2486,0043121-X,12/5/2023 6:04:06 PM,24
2487,0043121-X,12/5/2023 6:05:41 PM,12
2488,0043121-X,12/5/2023 6:06:36 PM,12
2489,0043121-X,12/5/2023 6:11:00 PM,12
2490,0043121-X,12/5/2023 6:14:41 PM,12
2491,0043121-X,12/5/2023 6:17:49 PM,12
2492,0043121-X,12/5/2023 6:18:50 PM,12
2493,0043121-X,12/5/2023 6:21:43 PM,12
2494,0043121-X,12/5/2023 6:24:08 PM,12
2495,0043121-X,12/5/2023 6:25:19 PM,12
2496,0043121-X,12/5/2023 6:25:53 PM,12
2497,0043121-X,12/5/2023 6:29:58 PM,12
2498,0043121-X,12/5/2023 6:36:44 PM,12
2499,0043121-X,12/5/2023 6:54:09 PM,12
2500,0043121-X,12/5/2023 7:00:26 PM,12
2501,0043121-X,12/5/2023 7:27:42 PM,36
2502,0043121-X,12/5/2023 7:31:41 PM,12
2503,0043121-X,12/5/2023 7:46:31 PM,12
2504,0043121-X,12/5/2023 7:59:55 PM,12
2505,0043121-X,12/6/2023 11:37:28 AM,12
2506,0043121-X,12/6/2023 12:01:50 PM,12
2507,0043121-X,12/6/2023 12:43:36 PM,12
2508,0043121-X,12/6/2023 1:08:35 PM,12
2509,0043121-X,12/6/2023 1:43:56 PM,12
2510,0043121-X,12/6/2023 1:48:36 PM,12
2511,0043121-X,12/6/2023 1:56:42 PM,12
2512,0043121-X,12/6/2023 2:40:19 PM,12
2513,0043121-X,12/6/2023 2:40:23 PM,24
2514,0043121-X,12/6/2023 2:56:33 PM,12
2515,0043121-X,12/6/2023 2:58:18 PM,12
2516,0043121-X,12/6/2023 3:05:03 PM,12
2517,0043121-X,12/6/2023 3:12:39 PM,12
2518,0043121-X,12/6/2023 3:12:56 PM,24
2519,0043121-X,12/6/2023 3:20:34 PM,24
2520,0043121-X,12/6/2023 3:25:32 PM,12
2521,0043121-X,12/6/2023 3:25:52 PM,12
2522,0043121-X,12/6/2023 4:04:03 PM,1
2523,0043121-X,12/6/2023 4:04:06 PM,34
2524,0043121-X,12/6/2023 4:04:08 PM,1
2525,0043121-X,12/6/2023 4:05:19 PM,24
2526,0043121-X,12/6/2023 4:09:18 PM,12
2527,0043121-X,12/6/2023 4:16:55 PM,12
2528,0043121-X,12/6/2023 4:29:29 PM,12
2529,0043121-X,12/6/2023 4:38:56 PM,12
2530,0043121-X,12/6/2023 4:41:53 PM,12
2531,0043121-X,12/6/2023 4:49:34 PM,12
2532,0043121-X,12/6/2023 4:56:12 PM,12
2533,0043121-X,12/6/2023 5:18:58 PM,12
2534,0043121-X,12/6/2023 5:25:40 PM,12
2535,0043121-X,12/6/2023 5:35:13 PM,24
2536,0043121-X,12/6/2023 5:46:18 PM,12
2537,0043121-X,12/6/2023 5:50:12 PM,36
2538,0043121-X,12/6/2023 6:00:33 PM,12
2539,0043121-X,12/6/2023 7:21:00 PM,12
2540,0043121-X,12/6/2023 7:24:30 PM,12
2541,0043121-X,12/7/2023 1:38:45 PM,24
2542,0043121-X,12/7/2023 2:36:19 PM,12
2543,0043121-X,12/7/2023 3:01:12 PM,12
2544,0043121-X,12/7/2023 3:23:04 PM,12
2545,0043121-X,12/7/2023 3:53:47 PM,12
2546,0043121-X,12/7/2023 4:13:30 PM,12
2547,0043121-X,12/7/2023 4:13:41 PM,12
2548,0043121-X,12/7/2023 4:17:11 PM,12
2549,0043121-X,12/7/2023 4:28:46 PM,12
2550,0043121-X,12/7/2023 4:57:12 PM,12
2551,0043121-X,12/7/2023 6:02:25 PM,12
2552,0043121-X,12/7/2023 6:13:29 PM,12
2553,0043121-X,12/7/2023 6:29:21 PM,12
2554,0043121-X,12/7/2023 6:31:03 PM,12
2555,0043121-X,12/7/2023 6:35:40 PM,12
2556,0043121-X,12/7/2023 6:44:57 PM,12
2557,0043121-X,12/7/2023 6:47:26 PM,12
2558,0043121-X,12/7/2023 6:53:11 PM,12
2559,0043121-X,12/7/2023 6:59:49 PM,12
2560,0043121-X,12/7/2023 7:12:28 PM,12
2561,0043121-X,12/7/2023 7:21:06 PM,12
2562,0043121-X,12/7/2023 7:25:47 PM,12
2563,0043121-X,12/7/2023 7:30:42 PM,12
2564,0043121-X,12/7/2023 7:32:55 PM,12
2565,0043121-X,12/7/2023 7:36:22 PM,12
2566,0043121-X,12/7/2023 7:45:22 PM,12
2567,0043121-X,12/7/2023 7:46:14 PM,12
2568,0043121-X,12/7/2023 7:47:40 PM,24
2569,0043121-X,12/7/2023 7:56:57 PM,12
2570,0043121-X,12/7/2023 8:08:01 PM,12
2571,0043121-X,12/7/2023 8:12:37 PM,12
2572,0043121-X,12/8/2023 11:43:39 AM,12
2573,0043121-X,12/8/2023 11:45:11 AM,12
2574,0043121-X,12/8/2023 12:24:38 PM,12
2575,0043121-X,12/8/2023 12:45:21 PM,24
2576,0043121-X,12/8/2023 12:49:12 PM,12
2577,0043121-X,12/8/2023 12:54:16 PM,12
2578,0043121-X,12/8/2023 12:59:41 PM,12
2579,0043121-X,12/8/2023 1:07:30 PM,12
2580,0043121-X,12/8/2023 1:15:07 PM,12
2581,0043121-X,12/8/2023 1:15:41 PM,24
2582,0043121-X,12/8/2023 1:22:56 PM,12
2583,0043121-X,12/8/2023 1:34:14 PM,12
2584,0043121-X,12/8/2023 1:38:12 PM,12
2585,0043121-X,12/8/2023 1:48:36 PM,12
2586,0043121-X,12/8/2023 1:51:27 PM,12
2587,0043121-X,12/8/2023 2:36:48 PM,24
2588,0043121-X,12/8/2023 2:38:11 PM,24
2589,0043121-X,12/8/2023 3:09:45 PM,12
2590,0043121-X,12/8/2023 3:30:26 PM,24
2591,0043121-X,12/8/2023 3:36:49 PM,12
2592,0043121-X,12/8/2023 5:39:03 PM,12
2593,0043121-X,12/8/2023 5:41:52 PM,12
2594,0043121-X,12/8/2023 5:45:34 PM,12
2595,0043121-X,12/8/2023 5:48:51 PM,12
2596,0043121-X,12/8/2023 5:53:09 PM,12
2597,0043121-X,12/8/2023 5:56:40 PM,12
2598,0043121-X,12/8/2023 5:58:54 PM,12
2599,0043121-X,12/8/2023 6:01:14 PM,12
2600,0043121-X,12/8/2023 6:05:10 PM,12
2601,0043121-X,12/8/2023 6:07:30 PM,12
2602,0043121-X,12/8/2023 6:11:02 PM,12
2603,0043121-X,12/8/2023 6:21:34 PM,24
2604,0043121-X,12/8/2023 6:26:15 PM,1
2605,0043121-X,12/8/2023 6:26:22 PM,23
2606,0043121-X,12/8/2023 6:30:07 PM,12
2607,0043121-X,12/8/2023 6:30:08 PM,12
2608,0043121-X,12/8/2023 6:40:28 PM,12
2609,0043121-X,12/8/2023 7:00:27 PM,12
2610,0043121-X,12/8/2023 7:36:48 PM,12
2611,0043121-X,12/8/2023 7:39:15 PM,12
2612,0043121-X,12/8/2023 7:40:58 PM,12
2613,0043121-X,12/8/2023 7:41:56 PM,12
2614,0043121-X,12/8/2023 7:45:07 PM,12
2615,0043121-X,12/8/2023 7:48:36 PM,12
2616,0043121-X,12/8/2023 7:51:49 PM,12
2617,0043121-X,12/8/2023 7:56:08 PM,12
2618,0043121-X,12/8/2023 7:58:38 PM,12
2619,0043121-X,12/8/2023 7:59:08 PM,12
2620,0043121-X,12/8/2023 8:06:01 PM,12
2621,0043121-X,12/8/2023 8:08:26 PM,12
2622,0043121-X,12/8/2023 8:10:45 PM,12
2623,0043121-X,12/8/2023 8:11:26 PM,12
2624,0043121-X,12/8/2023 8:12:41 PM,12
2625,0043121-X,12/8/2023 8:16:12 PM,12
2626,0043121-X,12/9/2023 12:06:39 PM,12
2627,0043121-X,12/9/2023 12:06:44 PM,12
2628,0043121-X,12/9/2023 12:23:06 PM,12
2629,0043121-X,12/9/2023 12:24:29 PM,24
2630,0043121-X,12/9/2023 12:51:20 PM,24
2631,0043121-X,12/9/2023 1:42:18 PM,24
2632,0043121-X,12/9/2023 2:52:08 PM,12
2633,0043121-X,12/9/2023 3:01:01 PM,24
2634,0043121-X,12/9/2023 3:17:37 PM,24
2635,0043121-X,12/9/2023 4:06:48 PM,12
2636,0043121-X,12/9/2023 4:08:12 PM,24
2637,0043121-X,12/9/2023 4:08:32 PM,12
2638,0043121-X,12/9/2023 4:09:41 PM,12
2639,0043121-X,12/9/2023 4:10:23 PM,12
2640,0043121-X,12/9/2023 4:22:27 PM,24
2641,0043121-X,12/9/2023 4:27:26 PM,24
2642,0043121-X,12/9/2023 5:51:23 PM,12
2643,0043121-X,12/9/2023 5:54:44 PM,24
2644,0043121-X,12/9/2023 5:56:43 PM,12
2645,0043121-X,12/9/2023 6:06:43 PM,12
2646,0043121-X,12/9/2023 6:06:56 PM,12
2647,0043121-X,12/9/2023 6:09:30 PM,12
2648,0043121-X,12/9/2023 6:10:09 PM,12
2649,0043121-X,12/9/2023 6:23:34 PM,12
2650,0043121-X,12/9/2023 6:49:01 PM,12
2651,0043121-X,12/9/2023 6:50:23 PM,12
2652,0043121-X,12/9/2023 6:52:12 PM,12
2653,0043121-X,12/9/2023 6:52:45 PM,12
2654,0043121-X,12/9/2023 6:56:20 PM,12
2655,0043121-X,12/9/2023 6:56:35 PM,12
2656,0043121-X,12/9/2023 7:00:34 PM,12
2657,0043121-X,12/9/2023 7:03:57 PM,12
2658,0043121-X,12/9/2023 7:05:27 PM,12
2659,0043121-X,12/9/2023 7:05:31 PM,12
2660,0043121-X,12/9/2023 7:06:17 PM,12
2661,0043121-X,12/9/2023 7:06:48 PM,12
2662,0043121-X,12/9/2023 7:08:08 PM,12
2663,0043121-X,12/9/2023 7:08:49 PM,12
2664,0043121-X,12/9/2023 7:09:03 PM,12
2665,0043121-X,12/9/2023 7:10:51 PM,12
2666,0043121-X,12/9/2023 7:12:17 PM,12
2667,0043121-X,12/9/2023 7:12:46 PM,12
2668,0043121-X,12/10/2023 12:06:00 PM,24
2669,0043121-X,12/10/2023 12:06:02 PM,12
2670,0043121-X,12/10/2023 12:16:45 PM,12
2671,0043121-X,12/10/2023 12:17:22 PM,12
2672,0043121-X,12/10/2023 12:18:32 PM,12
2673,0043121-X,12/10/2023 12:33:18 PM,12
2674,0043121-X,12/10/2023 1:36:55 PM,12
2675,0043121-X,12/10/2023 1:58:56 PM,12
2676,0043121-X,12/10/2023 2:02:21 PM,12
2677,0043121-X,12/10/2023 2:29:11 PM,12
2678,0043121-X,12/11/2023 11:14:40 AM,12
2679,0043121-X,12/11/2023 11:14:44 AM,12
2680,0043121-X,12/11/2023 11:18:48 AM,12
2681,0043121-X,12/11/2023 12:43:29 PM,12
2682,0043121-X,12/11/2023 12:46:00 PM,12
2683,0043121-X,12/11/2023 12:51:57 PM,12
2684,0043121-X,12/11/2023 12:52:49 PM,12
2685,0043121-X,12/11/2023 12:55:29 PM,12
2686,0043121-X,12/11/2023 1:32:10 PM,12
2687,0043121-X,12/11/2023 1:50:57 PM,12
2688,0043121-X,12/11/2023 2:52:23 PM,12
2689,0043121-X,12/11/2023 3:06:11 PM,12
2690,0043121-X,12/11/2023 3:09:38 PM,12
2691,0043121-X,12/11/2023 3:12:34 PM,12
2692,0043121-X,12/11/2023 3:16:31 PM,12
2693,0043121-X,12/11/2023 3:25:01 PM,12
2694,0043121-X,12/11/2023 3:27:38 PM,12
2695,0043121-X,12/11/2023 3:29:13 PM,12
2696,0043121-X,12/11/2023 3:33:16 PM,12
2697,0043121-X,12/11/2023 3:34:13 PM,12
2698,0043121-X,12/11/2023 3:34:24 PM,12
2699,0043121-X,12/11/2023 3:39:02 PM,12
2700,0043121-X,12/11/2023 3:39:17 PM,12
2701,0043121-X,12/11/2023 3:39:23 PM,12
2702,0043121-X,12/11/2023 3:44:20 PM,12
2703,0043121-X,12/11/2023 3:52:07 PM,12
2704,0043121-X,12/11/2023 3:53:01 PM,12
2705,0043121-X,12/11/2023 3:53:02 PM,12
2706,0043121-X,12/11/2023 3:53:14 PM,12
2707,0043121-X,12/11/2023 3:56:58 PM,12
2708,0043121-X,12/11/2023 3:57:03 PM,12
2709,0043121-X,12/11/2023 3:57:12 PM,12
2710,0043121-X,12/11/2023 4:03:46 PM,12
2711,0043121-X,12/11/2023 4:04:40 PM,12
2712,0043121-X,12/11/2023 4:07:11 PM,12
2713,0043121-X,12/11/2023 4:07:18 PM,12
2714,0043121-X,12/11/2023 4:08:03 PM,12
2715,0043121-X,12/11/2023 4:13:33 PM,12
2716,0043121-X,12/11/2023 4:13:59 PM,12
2717,0043121-X,12/11/2023 4:19:02 PM,12
2718,0043121-X,12/11/2023 4:22:34 PM,12
2719,0043121-X,12/11/2023 4:22:40 PM,12
2720,0043121-X,12/11/2023 4:27:14 PM,12
2721,0043121-X,12/11/2023 4:27:16 PM,12
2722,0043121-X,12/11/2023 4:27:23 PM,12
2723,0043121-X,12/11/2023 4:37:14 PM,12
2724,0043121-X,12/11/2023 4:37:16 PM,12
2725,0043121-X,12/11/2023 4:37:19 PM,12
2726,0043121-X,12/11/2023 4:43:09 PM,12
2727,0043121-X,12/11/2023 4:43:14 PM,12
2728,0043121-X,12/11/2023 4:43:43 PM,12
2729,0043121-X,12/11/2023 4:43:48 PM,12
2730,0043121-X,12/11/2023 4:47:01 PM,12
2731,0043121-X,12/11/2023 4:51:12 PM,12
2732,0043121-X,12/11/2023 4:51:14 PM,12
2733,0043121-X,12/11/2023 4:54:12 PM,12
2734,0043121-X,12/11/2023 4:54:41 PM,12
2735,0043121-X,12/11/2023 4:54:46 PM,12
2736,0043121-X,12/11/2023 4:59:01 PM,12
2737,0043121-X,12/11/2023 4:59:11 PM,12
2738,0043121-X,12/11/2023 5:01:12 PM,12
2739,0043121-X,12/11/2023 5:04:51 PM,12
2740,0043121-X,12/11/2023 5:04:56 PM,12
2741,0043121-X,12/12/2023 11:14:14 AM,12
2742,0043121-X,12/12/2023 12:25:37 PM,12
2743,0043121-X,12/12/2023 12:36:42 PM,12
2744,0043121-X,12/12/2023 12:36:57 PM,12
2745,0043121-X,12/12/2023 12:40:27 PM,12
2746,0043121-X,12/12/2023 12:40:39 PM,12
2747,0043121-X,12/12/2023 12:44:11 PM,12
2748,0043121-X,12/12/2023 12:44:14 PM,12
2749,0043121-X,12/12/2023 12:44:35 PM,12
2750,0043121-X,12/12/2023 12:48:21 PM,12
2751,0043121-X,12/12/2023 12:48:37 PM,12
2752,0043121-X,12/12/2023 12:50:57 PM,12
2753,0043121-X,12/12/2023 12:51:58 PM,12
2754,0043121-X,12/12/2023 12:52:08 PM,24
2755,0043121-X,12/12/2023 12:52:36 PM,12
2756,0043121-X,12/12/2023 12:52:52 PM,12
2757,0043121-X,12/12/2023 12:53:40 PM,24
2758,0043121-X,12/12/2023 12:53:42 PM,12
2759,0043121-X,12/12/2023 12:56:32 PM,24
2760,0043121-X,12/12/2023 12:56:35 PM,12
2761,0043121-X,12/12/2023 12:56:45 PM,12
2762,0043121-X,12/12/2023 12:57:35 PM,12
2763,0043121-X,12/12/2023 12:58:08 PM,12
2764,0043121-X,12/12/2023 12:58:27 PM,12
2765,0043121-X,12/12/2023 12:58:35 PM,24
2766,0043121-X,12/12/2023 12:58:40 PM,12
2767,0043121-X,12/12/2023 12:58:48 PM,12
2768,0043121-X,12/12/2023 12:59:00 PM,12
2769,0043121-X,12/12/2023 12:59:05 PM,12
2770,0043121-X,12/12/2023 1:00:26 PM,12
2771,0043121-X,12/12/2023 1:01:39 PM,12
2772,0043121-X,12/12/2023 1:01:42 PM,24
2773,0043121-X,12/12/2023 1:01:51 PM,12
2774,0043121-X,12/12/2023 1:06:33 PM,24
2775,0043121-X,12/12/2023 1:06:35 PM,24
2776,0043121-X,12/12/2023 1:06:43 PM,12
2777,0043121-X,12/12/2023 1:06:47 PM,12
2778,0043121-X,12/12/2023 1:07:03 PM,12
2779,0043121-X,12/12/2023 1:07:51 PM,12
2780,0043121-X,12/12/2023 1:07:57 PM,24
2781,0043121-X,12/12/2023 1:10:02 PM,24
2782,0043121-X,12/12/2023 1:10:06 PM,12
2783,0043121-X,12/12/2023 1:10:21 PM,12
2784,0043121-X,12/12/2023 1:10:22 PM,12
2785,0043121-X,12/12/2023 1:10:52 PM,12
2786,0043121-X,12/12/2023 1:11:09 PM,12
2787,0043121-X,12/12/2023 1:12:19 PM,12
2788,0043121-X,12/12/2023 1:12:41 PM,24
2789,0043121-X,12/12/2023 1:12:49 PM,24
2790,0043121-X,12/12/2023 1:13:06 PM,12
2791,0043121-X,12/12/2023 1:13:15 PM,12
2792,0043121-X,12/12/2023 1:13:16 PM,12
2793,0043121-X,12/12/2023 1:13:25 PM,12
2794,0043121-X,12/12/2023 1:13:26 PM,12
2795,0043121-X,12/12/2023 1:13:29 PM,12
2796,0043121-X,12/12/2023 1:14:26 PM,24
2797,0043121-X,12/12/2023 1:14:35 PM,12
